title,date,full_text,link
Satcom Direct Plane Simple™ Antenna System Takes Off as STCs Awarded and Customer Installations Begin,"April 6, 2022",N/A,https://www.microwavejournal.com/articles/37965-satcom-direct-plane-simple-antenna-system-takes-off-as-stcs-awarded-and-customer-installations-begin
"SATELLITE 2022 Welcomes Almost 12,000 Participants to Washington DC","April 6, 2022","The 41st Annual SATELLITE Conference and Exhibition was held March 21-24 at the Walter E. Washington Convention Center in downtown Washington DC, welcoming 11,848 attendees and nearly 300 exhibitors and sponsors from 120 countries.",https://www.microwavejournal.com/articles/37962-satellite-2022-welcomes-almost-12-000-participants-to-washington-dc
BAE Breaks New Ground With Successful Test of its Multiple Object Tracking Radar,"April 1, 2022","BAE Systems successfully completed prototype tests of its multiple object tracking radar (iMOTR), a mobile instrumentation radar that provides precise radar data on multiple objects.",https://www.microwavejournal.com/articles/37950-bae-breaks-new-ground-with-successful-test-of-its-multiple-object-tracking-radar
Raytheon Missiles & Defense Awarded $651M for Spy-6 Radars for Next-Gen US Navy Ships,"April 1, 2022","Raytheon Missiles & Defense, a Raytheon Technologies business, was awarded a $651 million hardware, production and sustainment contract for full-rate production of the AN/SPY-6(V) family of radars.",https://www.microwavejournal.com/articles/37949-raytheon-missiles-and-defense-awarded-651m-for-spy-6-radars-for-next-gen-us-navy-ships
Mercury Systems Receives $4M Order for RF System-in-Package Technology,"March 30, 2022","Mercury Systems, Inc. announced it received a $4 million order from a leading commercial technology company for advanced Si packaging to be used in electronic warfare, AESA beamforming and C4ISR systems. 
",https://www.microwavejournal.com/articles/37939-mercury-systems-receives-4m-order-for-rf-system-in-package-technology
DARPA Awards BAE Systems Phase 2 of Next-Gen Advanced Electronics Program,"March 30, 2022","After the successful completion of Phase 1, DARPA has provided BAE Systems’ FAST Labs a $5 million contract for Phase 2 of the Technologies for Mixed-mode Ultra Scaled Integrated Circuits (T-MUSIC) program. ",https://www.microwavejournal.com/articles/37937-darpa-awards-bae-systems-phase-2-of-next-gen-advanced-electronics-program
Satellite 2022 – Back in Business,"March 28, 2022","The fast-growing commercial space market has made the Satellite Show an even more important gathering of space and associated ground equipment manufacturers. The RF and microwave company participation has grown fast over the last few years with beam steering arrays entering into the satellite communications market. While there has always been cable, filter and amplifier companies well represented, now there are more system and sub-systems companies than ever.",https://www.microwavejournal.com/articles/37925-satellite-2022-back-in-business
USAF Selects BAE High Frequency Technology for Radio Modernization Effort,"March 28, 2022","The U.S. Air Force has selected BAE Systems, with support from FlexRadio, to provide software-defined radios for its Airborne High Frequency Radio Modernization (AHFRM) program.
",https://www.microwavejournal.com/articles/37923-usaf-selects-bae-high-frequency-technology-for-radio-modernization-effort
Mercury Systems Awarded $24M Contract for Avionics Systems,"March 25, 2022","Mercury Systems, Inc. announced it received a $24 million contract award from a leading defense prime contractor for avionics systems to be used in a rotary wing platform for the vertical heavy lift market.
",https://www.microwavejournal.com/articles/37920-mercury-systems-awarded-24m-contract-for-avionics-systems
Mercury’s Commercial Technology Leverages Investment in U.S. Microelectronics,"March 24, 2022","Mercury Systems, Inc announced the new RFS1140 system-in-package (SiP), a first to combine powerful state-of-the-art FPGA processing with Jariet Technologies’ high speed data converters at chip scale and manufactured in a trusted U.S. microelectronics facility.
",https://www.microwavejournal.com/articles/37918-mercurys-commercial-technology-leverages-investment-in-us-microelectronics
Leonardo DRS Announces Sale of Global Satcom Business to SES,"March 24, 2022",Leonardo DRS Inc. announced it has signed a definitive agreement to sell its Global Enterprise Solutions (GES) business to SES for $450 million. ,https://www.microwavejournal.com/articles/37913-leonardo-drs-announces-sale-of-global-satcom-business-to-ses
Teledyne e2v Semiconductors Adds EV12AQ600 ADC to its Portfolio,"March 24, 2022","Teledyne e2v announced the production release of the space qualified EV12AQ600, the most advanced and versatile quad-core, multi-channel ADC in its portfolio of high performance products with QML-Y space certification.",https://www.microwavejournal.com/articles/37912-teledyne-e2v-semiconductors-adds-ev12aq600-adc-to-its-portfolio
Isotropic Systems Reveals Commercial Launch Plans,"March 23, 2022","Isotropic announced the first generation of its all-orbit antenna far exceeds production capacity in 2022 and the first half of 2023, ahead of commercial rollout in the second half of this year. ",https://www.microwavejournal.com/articles/37901-isotropic-systems-reveals-commercial-launch-plans
Isotropic Systems Partners with SpaceBridge to Deliver Dynamic Fully Integrated Terminal,"March 23, 2022","The partnership secures a fully integrated SpaceBridge waveform option enabling dynamic waveform selection and switching between MF-TDMA, ASCPC or SCPC, optimizing satellite resource usage.",https://www.microwavejournal.com/articles/37899-isotropic-systems-partners-with-spacebridge-to-deliver-dynamic-fully-integrated-terminal
Kymeta Signs Agreement with OneWeb to Distribute LEO Satellite Connectivity Services,"March 23, 2022","The OneWeb LEO satellite network will give Kymeta customers access to high speed, low latency broadband connectivity while on the move or while stationary, anywhere in the world. ",https://www.microwavejournal.com/articles/37894-kymeta-signs-agreement-with-oneweb-to-distribute-leo-satellite-connectivity-services
Telstra to Deliver Teleport Services for OneWeb in Australia,"March 22, 2022","Telstra is expanding its presence in the rapidly growing satellite telecommunications market, building and maintaining three new dedicated teleports across Australia to provide satellite gateway services for OneWeb in the Southern Hemisphere.   ",https://www.microwavejournal.com/articles/37887-telstra-to-deliver-teleport-services-for-oneweb-in-australia
Isotropic Systems Completes Trials to Demo LEO Compatibility with Telesat's Phase 1 LEO Satellite,"March 22, 2022","Isotropic's terminal tracked and passed bi-directional traffic to Telesat's Phase 1 LEO satellite whilst simultaneously connected to a GEO satellite link, demonstrating Isotropic's multi-orbit, multi-link satcom terminal technology. ",https://www.microwavejournal.com/articles/37885-isotropic-systems-completes-trials-to-demo-leo-compatibility-with-telesats-phase-1-leo-satellite
Ball Aerospace and Flex Collaborate to Ramp Production on Cost-Effective Flat Panel Antennas,"March 21, 2022","Ball Aerospace, in collaboration with diversified manufacturer Flex, started production on its Ku-Band and Ka-Band modular electronically steered antenna (ESA) subarrays at the Flex site in Austin, Texas.
",https://www.microwavejournal.com/articles/37883-ball-aerospace-and-flex-collaborate-to-ramp-production-on-cost-effective-flat-panel-antennas
"Ball Aerospace and Stellar Blu Solutions Developing High Speed, Reliable In-Air Connectivity Antennas","March 21, 2022","Ball Aerospace and Stellar Blu Solutions are collaborating to bring a series of Ku-Band satcom terminals to the in-flight connectivity market. 
",https://www.microwavejournal.com/articles/37882-ball-aerospace-and-stellar-blu-solutions-developing-high-speed-reliable-in-air-connectivity-antennas
ARAMIS Flexible Payload from SWISSto12,"March 21, 2022",SWISSto12 announced the kick-off of the ARAMIS project (Active Reconfigurable telecommunication pAyload for MIcrogeo Satellites) to develop a next generation Ka-Band active antenna in support of fully-reconfigurable digital payloads.,https://www.microwavejournal.com/articles/37881-aramis-flexible-payload-from-swissto12
"Kymeta Gains Strong Financial Backing, Increased Global Market Adoption and New u8 Products ","March 21, 2022","Kymeta announced the introduction of three new product brands for the u8 terminal including the HawkTM  u8, GoshawkTM u8 and OspreyTM u8. ",https://www.microwavejournal.com/articles/37880-kymeta-gains-strong-financial-backing-increased-global-market-adoption-and-new-u8-products
Ball Aerospace Highlights Phased Array Antennas at SATELLITE 2022,"March 21, 2022",Ball Aerospace will highlight technologies and solutions developed to meet the next-generation communications challenges and needs for both commercial and government customers at SATELLITE 2022.,https://www.microwavejournal.com/articles/37879-ball-aerospace-highlights-phased-array-antennas-at-satellite-2022
Isotropic Systems Reveals First Military Standard Ka-Band Terminal Range ,"March 21, 2022","Isotropic Systems unveiled the GM2000 series; a new military specification, multi-link, mobility Ka-Band ground satellite terminal complete with fully integrated power and a wide array of modem options designed for NATO defense.
",https://www.microwavejournal.com/articles/37878-isotropic-systems-reveals-first-military-standard-ka-band-terminal-range
Hughes Selected to Deploy Private 5G Network for DOD,"March 21, 2022","Hughes Network Systems, LLC announced the award of an $18 million contract from the Department of Defense  to deploy a standalone 5G network at Naval Air Station Whidbey Island in Washington state.",https://www.microwavejournal.com/articles/37877-hughes-selected-to-deploy-private-5g-network-for-dod
SES O3b mPOWER Gateways to Use Mission Microwave Ka-Band SSPAs,"March 18, 2022","Mission Microwave Technologies, LLC has confirmed the initial production orders for high-power SSPAs in support of SES O3b mPOWER gateways. 
",https://www.microwavejournal.com/articles/37875-ses-o3b-mpower-gateways-to-use-mission-microwave-ka-band-sspas
Teledyne e2v Now Shipping Space DDR4 Memory Solution Flight Models,"March 18, 2022","Teledyne e2v Semiconductors’ ultra-high density DDR4 memories flight models are now being shipped to key customers around the world, a major step forward in the ground-breaking project.
",https://www.microwavejournal.com/articles/37874-teledyne-e2v-now-shipping-space-ddr4-memory-solution-flight-models
Wideband RF Over Fiber Systems by DEV,"March 18, 2022",Wideband up to 18 GHz RFoF system is built on the proven DEV Optribution platform and is fully compatible with existing Optribution chassis. ,https://www.microwavejournal.com/articles/37873-wideband-rf-over-fiber-systems-by-dev
